"lon","lat","time","lwe_cm"
112.75,-3.25,2014-12-01,-14.0250318458979
112.75,-3.25,2015-01-01,-8.97905338113749
112.75,-3.25,2015-02-01,-3.27127273106616
112.75,-3.25,2015-03-01,-5.99863124544166
112.75,-3.25,2015-04-01,-6.09048729183105
112.75,-3.25,2015-05-01,-4.15808350343382
112.75,-3.25,2015-06-01,-8.66886621535424
112.75,-3.25,2015-07-01,-13.1796489272747
112.75,-3.25,2015-08-01,-20.6028632159641
112.75,-3.25,2015-09-01,-23.7254771166739
112.75,-3.25,2015-10-01,-23.501051615756
112.75,-3.25,2015-11-01,-23.2766261148382
112.75,-3.25,2015-12-01,-23.0522006139204
112.75,-3.25,2016-01-01,-15.5463087228091
112.75,-3.25,2016-02-01,-15.6635317215532
112.75,-3.25,2016-03-01,-7.47890702154906
112.75,-3.25,2016-04-01,-3.63204192439759
112.75,-3.25,2016-05-01,0.21482317275388
112.75,-3.25,2016-06-01,-10.5909928541317
112.75,-3.25,2016-07-01,-10.3241954373398
112.75,-3.25,2016-08-01,-13.154567714742
112.75,-3.25,2016-09-01,-13.4740178482837
112.75,-3.25,2016-10-01,-13.7934679818254
112.75,-3.25,2016-11-01,-14.1129181153671
112.75,-3.25,2016-12-01,-11.8646619660861
112.75,-3.25,2017-01-01,-13.1371898500781
112.75,-3.25,2017-02-01,-10.3529750690086
112.75,-3.25,2017-03-01,-7.56876028793904
112.75,-3.25,2017-04-01,-3.68541299335488
112.75,-3.25,2017-05-01,2.49968762833509
112.75,-3.25,2017-06-01,-2.10687649004075
112.75,-2.75,2002-04-01,13.3157418657088
112.75,-2.75,2002-05-01,23.5570646170344
112.75,-2.75,2002-06-01,16.2853193307486
112.75,-2.75,2002-07-01,9.01357404446279
112.75,-2.75,2002-08-01,1.74182875817699
112.75,-2.75,2002-09-01,-7.70052527458709
112.75,-2.75,2002-10-01,-6.75582078335387
112.75,-2.75,2002-11-01,-3.92079408870214
112.75,-2.75,2002-12-01,0.91206074754718
112.75,-2.75,2003-01-01,6.49468924485336
112.75,-2.75,2003-02-01,10.8985531993935
112.75,-2.75,2003-03-01,4.85865821327748
112.75,-2.75,2003-04-01,12.7729700116582
112.75,-2.75,2003-05-01,11.247950848674
112.75,-2.75,2003-06-01,8.4030238773618
112.75,-2.75,2003-07-01,5.55809690604957
112.75,-2.75,2003-08-01,-7.2299112251815
112.75,-2.75,2003-09-01,-1.72039779055966
112.75,-2.75,2003-10-01,2.08157966539719
112.75,-2.75,2003-11-01,5.07430767065489
112.75,-2.75,2003-12-01,8.86922427761009
112.75,-2.75,2004-01-01,6.33021941656692
112.75,-2.75,2004-02-01,6.79531150068504
112.75,-2.75,2004-03-01,7.55269570095932
112.75,-2.75,2004-04-01,8.88620947684119
112.75,-2.75,2004-05-01,8.72691086387577
112.75,-2.75,2004-06-01,3.02814830892323
112.75,-2.75,2004-07-01,3.03053502118853
112.75,-2.75,2004-08-01,0.932913479446364
112.75,-2.75,2004-09-01,-3.23308124509036
112.75,-2.75,2004-10-01,-5.29931144639969
112.75,-2.75,2004-11-01,-3.5622927481771
112.75,-2.75,2004-12-01,-0.664212127698239
112.75,-2.75,2005-01-01,1.69224915942607
112.75,-2.75,2005-02-01,1.66297904524329
112.75,-2.75,2005-03-01,1.79663740655249
112.75,-2.75,2005-04-01,11.6905970361252
112.75,-2.75,2005-05-01,11.1489353384046
112.75,-2.75,2005-06-01,-0.772841783518808
112.75,-2.75,2005-07-01,0.486557898682327
112.75,-2.75,2005-08-01,4.33983868901913
112.75,-2.75,2005-09-01,-1.96588269091508
112.75,-2.75,2005-10-01,-3.54788033393847
112.75,-2.75,2005-11-01,6.79731827403981
112.75,-2.75,2005-12-01,0.162046872887191
112.75,-2.75,2006-01-01,1.73429459813078
112.75,-2.75,2006-02-01,0.369959716568451
112.75,-2.75,2006-03-01,3.26272034981193
112.75,-2.75,2006-04-01,0.56206558040281
112.75,-2.75,2006-05-01,7.27641344606265
112.75,-2.75,2006-06-01,12.4129435837449
112.75,-2.75,2006-07-01,1.64186562656188
112.75,-2.75,2006-08-01,-6.08565459830945
112.75,-2.75,2006-09-01,-5.98039558479155
112.75,-2.75,2006-10-01,-13.6029019929599
112.75,-2.75,2006-11-01,-10.9905296288439
112.75,-2.75,2006-12-01,-7.73395499302203
112.75,-2.75,2007-01-01,-5.04018318045428
112.75,-2.75,2007-02-01,-1.03425482007274
112.75,-2.75,2007-03-01,-0.173378252989446
112.75,-2.75,2007-04-01,7.92378828134169
112.75,-2.75,2007-05-01,6.58786292531355
112.75,-2.75,2007-06-01,6.91233747816036
112.75,-2.75,2007-07-01,1.54270217828072
112.75,-2.75,2007-08-01,-0.729268653337981
112.75,-2.75,2007-09-01,-0.678912686213174
112.75,-2.75,2007-10-01,1.43314643084045
112.75,-2.75,2007-11-01,-3.01558686203021
112.75,-2.75,2007-12-01,0.813649163039056
112.75,-2.75,2008-01-01,-8.54057079390514
112.75,-2.75,2008-02-01,-7.20983828792806
112.75,-2.75,2008-03-01,-2.28231964077562
112.75,-2.75,2008-04-01,1.50744605018009
112.75,-2.75,2008-05-01,0.195634743749242
112.75,-2.75,2008-06-01,1.84052258083519
112.75,-2.75,2008-07-01,-0.308106826597553
112.75,-2.75,2008-08-01,0.726471067807713
112.75,-2.75,2008-09-01,3.88439271304806
112.75,-2.75,2008-10-01,3.45231092114664
112.75,-2.75,2008-11-01,4.48612762613222
112.75,-2.75,2008-12-01,-1.62852438600654
112.75,-2.75,2009-01-01,-4.11381998771783
112.75,-2.75,2009-02-01,-1.43750215975793
112.75,-2.75,2009-03-01,3.09771426995274
112.75,-2.75,2009-04-01,6.39193970138129
112.75,-2.75,2009-05-01,-2.45761829807013
112.75,-2.75,2009-06-01,-3.47065685157193
112.75,-2.75,2009-07-01,-2.13087287107999
112.75,-2.75,2009-08-01,-3.58346508199606
112.75,-2.75,2009-09-01,-14.6277428003359
112.75,-2.75,2009-10-01,-16.3479776320217
112.75,-2.75,2009-11-01,-13.8692554853518
112.75,-2.75,2009-12-01,-6.99761778948018
112.75,-2.75,2010-01-01,-3.30598561262685
112.75,-2.75,2010-02-01,2.24119137069067
112.75,-2.75,2010-03-01,-0.473463426426138
112.75,-2.75,2010-04-01,0.150401705766046
112.75,-2.75,2010-05-01,4.36608965000678
112.75,-2.75,2010-06-01,11.9002864894031
112.75,-2.75,2010-07-01,9.4799487309331
112.75,-2.75,2010-08-01,9.41904738562375
112.75,-2.75,2010-09-01,6.27492712183559
112.75,-2.75,2010-10-01,9.28091693044578
112.75,-2.75,2010-11-01,3.00050442140254
112.75,-2.75,2010-12-01,-7.24780020903825
112.75,-2.75,2011-01-01,-6.9963198329841
112.75,-2.75,2011-02-01,-6.74483945692995
112.75,-2.75,2011-03-01,-7.3760138192945
112.75,-2.75,2011-04-01,-5.00290291125662
112.75,-2.75,2011-05-01,0.901420102205227
112.75,-2.75,2011-06-01,-1.84025619327191
112.75,-2.75,2011-07-01,-4.58193248874905
112.75,-2.75,2011-08-01,-11.524626831239
112.75,-2.75,2011-09-01,-10.4532040218314
112.75,-2.75,2011-10-01,-9.15400323748834
112.75,-2.75,2011-11-01,-6.52175757236157
112.75,-2.75,2011-12-01,-10.9471482889566
112.75,-2.75,2012-01-01,-13.2385639024991
112.75,-2.75,2012-02-01,-6.02826320178733
112.75,-2.75,2012-03-01,-7.4322445351577
112.75,-2.75,2012-04-01,-1.62982940804138
112.75,-2.75,2012-05-01,-4.6316116239159
112.75,-2.75,2012-06-01,-7.63339383979043
112.75,-2.75,2012-07-01,-5.58024357277198
112.75,-2.75,2012-08-01,-8.80736321673409
112.75,-2.75,2012-09-01,-9.94229224160501
112.75,-2.75,2012-10-01,-8.50940256798961
112.75,-2.75,2012-11-01,-7.0765128943742
112.75,-2.75,2012-12-01,-8.46773793951991
112.75,-2.75,2013-01-01,-11.7940313296445
112.75,-2.75,2013-02-01,-3.6336328211606
112.75,-2.75,2013-03-01,-1.84503705788428
112.75,-2.75,2013-04-01,-0.0564412946079554
112.75,-2.75,2013-05-01,-1.27618095620182
112.75,-2.75,2013-06-01,-6.00349207037256
112.75,-2.75,2013-07-01,1.69774395688628
112.75,-2.75,2013-08-01,-3.11141314426525
112.75,-2.75,2013-09-01,-7.92057024541679
112.75,-2.75,2013-10-01,-12.7297273465683
112.75,-2.75,2013-11-01,-13.0482906776807
112.75,-2.75,2013-12-01,-10.8439873214762
112.75,-2.75,2014-01-01,-2.71735064066227
112.75,-2.75,2014-02-01,-6.27573414388891
112.75,-2.75,2014-03-01,-9.83411764711555
112.75,-2.75,2014-04-01,-6.26857055568813
112.75,-2.75,2014-05-01,-5.66768993321781
112.75,-2.75,2014-06-01,-3.65294157140489
112.75,-2.75,2014-07-01,-9.43491635094749
112.75,-2.75,2014-08-01,-15.2168911304901
112.75,-2.75,2014-09-01,-17.7637165119516
112.75,-2.75,2014-10-01,-20.9042373990313
112.75,-2.75,2014-11-01,-17.0035347684709
112.75,-2.75,2014-12-01,-12.9374869206703
112.75,-2.75,2015-01-01,-8.87143907286965
112.75,-2.75,2015-02-01,-4.3809728441785
112.75,-2.75,2015-03-01,-7.2791682380958
112.75,-2.75,2015-04-01,-7.05885161092243
112.75,-2.75,2015-05-01,-5.3131879394412
112.75,-2.75,2015-06-01,-9.74593363414928
112.75,-2.75,2015-07-01,-14.1786793288574
112.75,-2.75,2015-08-01,-21.513795086
112.75,-2.75,2015-09-01,-24.9264140887721
112.75,-2.75,2015-10-01,-23.5658504033459
112.75,-2.75,2015-11-01,-22.2052867179197
112.75,-2.75,2015-12-01,-20.8447230324936
112.75,-2.75,2016-01-01,-15.2316607398133
112.75,-2.75,2016-02-01,-15.3213593698564
112.75,-2.75,2016-03-01,-8.35958467871871
112.75,-2.75,2016-04-01,-4.9831840754218
112.75,-2.75,2016-05-01,-1.60678347212488
112.75,-2.75,2016-06-01,-11.1733570916667
112.75,-2.75,2016-07-01,-11.9837543784348
112.75,-2.75,2016-08-01,-14.0218121040393
112.75,-2.75,2016-09-01,-14.3047880161384
112.75,-2.75,2016-10-01,-14.5877639282376
112.75,-2.75,2016-11-01,-14.8707398403367
112.75,-2.75,2016-12-01,-13.3286606143236
112.75,-2.75,2017-01-01,-14.0175387094979
112.75,-2.75,2017-02-01,-11.3929972611155
112.75,-2.75,2017-03-01,-8.76845581273297
112.75,-2.75,2017-04-01,-5.52422650917271
112.75,-2.75,2017-05-01,-1.08802232057497
112.75,-2.75,2017-06-01,-5.35046390409678
112.75,-2.25,2002-04-01,13.2950387221121
112.75,-2.25,2002-05-01,21.1794670546937
112.75,-2.25,2002-06-01,14.4617719625985
112.75,-2.25,2002-07-01,7.74407687050342
112.75,-2.25,2002-08-01,1.0263817784083
112.75,-2.25,2002-09-01,-8.01122895306287
112.75,-2.25,2002-10-01,-7.65639980156656
112.75,-2.25,2002-11-01,-1.93454164384108
112.75,-2.25,2002-12-01,2.65332305949248
112.75,-2.25,2003-01-01,8.46410634064312
112.75,-2.25,2003-02-01,11.9185226351453
112.75,-2.25,2003-03-01,5.64141065369718
112.75,-2.25,2003-04-01,11.2885276199778
112.75,-2.25,2003-05-01,10.4741930629612
112.75,-2.25,2003-06-01,7.24353910054729
112.75,-2.25,2003-07-01,4.01288513813337
112.75,-2.25,2003-08-01,-6.97605034809572
112.75,-2.25,2003-09-01,-1.56503060848906
112.75,-2.25,2003-10-01,2.25417098523321
112.75,-2.25,2003-11-01,5.94352919571833
112.75,-2.25,2003-12-01,10.0420877049828
112.75,-2.25,2004-01-01,8.2517497559267
112.75,-2.25,2004-02-01,8.39937887917654
112.75,-2.25,2004-03-01,8.56083307255204
112.75,-2.25,2004-04-01,9.44956620145286
112.75,-2.25,2004-05-01,8.62942045393864
112.75,-2.25,2004-06-01,2.85531600109827
112.75,-2.25,2004-07-01,1.85726002386889
112.75,-2.25,2004-08-01,-0.56956283363238
112.75,-2.25,2004-09-01,-2.9629723788317
112.75,-2.25,2004-10-01,-4.32593707602112
112.75,-2.25,2004-11-01,-1.77417043786652
112.75,-2.25,2004-12-01,1.74833280198857
112.75,-2.25,2005-01-01,4.10614922463103
112.75,-2.25,2005-02-01,3.69564403835924
112.75,-2.25,2005-03-01,3.73266317656136
112.75,-2.25,2005-04-01,11.4712472573997
112.75,-2.25,2005-05-01,10.7640148402689
112.75,-2.25,2005-06-01,-0.405900741390409
112.75,-2.25,2005-07-01,-0.560400477205442
112.75,-2.25,2005-08-01,1.3245873323639
112.75,-2.25,2005-09-01,-2.27137395818737
112.75,-2.25,2005-10-01,-2.84851126043921
112.75,-2.25,2005-11-01,6.97805017753716
112.75,-2.25,2005-12-01,1.4326031384864
112.75,-2.25,2006-01-01,3.31213631683331
112.75,-2.25,2006-02-01,2.48866970718927
112.75,-2.25,2006-03-01,4.14549755075478
112.75,-2.25,2006-04-01,1.87159814625101
112.75,-2.25,2006-05-01,6.25114782435188
112.75,-2.25,2006-06-01,9.08499993784197
112.75,-2.25,2006-07-01,-0.705913457176653
112.75,-2.25,2006-08-01,-7.58825406524167
112.75,-2.25,2006-09-01,-7.08725102306432
112.75,-2.25,2006-10-01,-13.5526093000853
112.75,-2.25,2006-11-01,-10.7395852062429
112.75,-2.25,2006-12-01,-5.33326264601799
112.75,-2.25,2007-01-01,-2.19883648411227
112.75,-2.25,2007-02-01,0.701976218803249
112.75,-2.25,2007-03-01,1.21469631551035
112.75,-2.25,2007-04-01,6.85684815975668
112.75,-2.25,2007-05-01,6.16816756237456
112.75,-2.25,2007-06-01,5.42080569977461
112.75,-2.25,2007-07-01,-0.446699242758255
112.75,-2.25,2007-08-01,-2.39559441093317
112.75,-2.25,2007-09-01,-1.7232892014831
112.75,-2.25,2007-10-01,-1.17777541628676
112.75,-2.25,2007-11-01,-2.2195941618669
112.75,-2.25,2007-12-01,1.48638851854411
112.75,-2.25,2008-01-01,-5.62523786824605
112.75,-2.25,2008-02-01,-4.52110806308618
112.75,-2.25,2008-03-01,-0.373437472952945
112.75,-2.25,2008-04-01,2.35456118161322
112.75,-2.25,2008-05-01,-0.268721492975395
112.75,-2.25,2008-06-01,-0.0296590387190652
112.75,-2.25,2008-07-01,-2.4126707455772
112.75,-2.25,2008-08-01,-2.7768468865251
112.75,-2.25,2008-09-01,0.748346829942685
112.75,-2.25,2008-10-01,-0.133962590707573
112.75,-2.25,2008-11-01,3.42714424339285
112.75,-2.25,2008-12-01,-0.713454178782021
112.75,-2.25,2009-01-01,-2.21641172318221
112.75,-2.25,2009-02-01,0.0967916440146769
112.75,-2.25,2009-03-01,2.26050161615392
112.75,-2.25,2009-04-01,4.8769001021708
112.75,-2.25,2009-05-01,-2.73374425737643
112.75,-2.25,2009-06-01,-4.7104631287825
112.75,-2.25,2009-07-01,-4.40814653614273
112.75,-2.25,2009-08-01,-6.61300014183125
112.75,-2.25,2009-09-01,-14.6074442756968
112.75,-2.25,2009-10-01,-15.7737299475885
112.75,-2.25,2009-11-01,-12.1117722305207
112.75,-2.25,2009-12-01,-5.10668959334683
112.75,-2.25,2010-01-01,-1.8892738633205
112.75,-2.25,2010-02-01,1.56232776811906
112.75,-2.25,2010-03-01,-0.0996437498848296
112.75,-2.25,2010-04-01,-0.286416057336551
112.75,-2.25,2010-05-01,2.05993195377438
112.75,-2.25,2010-06-01,5.8452572533066
112.75,-2.25,2010-07-01,4.91983779833003
112.75,-2.25,2010-08-01,4.72240037821252
112.75,-2.25,2010-09-01,1.21550700661421
112.75,-2.25,2010-10-01,4.40762527186412
112.75,-2.25,2010-11-01,0.0805557161251074
112.75,-2.25,2010-12-01,-4.02469167418136
112.75,-2.25,2011-01-01,-4.34958113305457
112.75,-2.25,2011-02-01,-4.67447059192778
112.75,-2.25,2011-03-01,-5.88928317535407
112.75,-2.25,2011-04-01,-4.32946696625063
112.75,-2.25,2011-05-01,0.347135742960693
112.75,-2.25,2011-06-01,-2.95107206254988
112.75,-2.25,2011-07-01,-6.24927986806046
112.75,-2.25,2011-08-01,-13.288384188238
112.75,-2.25,2011-09-01,-11.2286616601435
112.75,-2.25,2011-10-01,-9.13021320657232
112.75,-2.25,2011-11-01,-6.12034238920259
112.75,-2.25,2011-12-01,-8.37429217119174
112.75,-2.25,2012-01-01,-9.72629760907465
112.75,-2.25,2012-02-01,-4.55145702283342
112.75,-2.25,2012-03-01,-4.7632115281251
112.75,-2.25,2012-04-01,-0.915148070428525
112.75,-2.25,2012-05-01,-4.5842269093125
112.75,-2.25,2012-06-01,-8.25330574819647
112.75,-2.25,2012-07-01,-7.38094047858474
112.75,-2.25,2012-08-01,-9.784455338623
112.75,-2.25,2012-09-01,-10.202257792015
112.75,-2.25,2012-10-01,-8.09423616185799
112.75,-2.25,2012-11-01,-5.98621453170096
112.75,-2.25,2012-12-01,-6.62392169643264
112.75,-2.25,2013-01-01,-9.05995461637658
112.75,-2.25,2013-02-01,-2.69398024950336
112.75,-2.25,2013-03-01,-1.47809287563474
112.75,-2.25,2013-04-01,-0.26220550176612
112.75,-2.25,2013-05-01,-1.64223197249417
112.75,-2.25,2013-06-01,-6.64278155341545
112.75,-2.25,2013-07-01,-1.98078590954894
112.75,-2.25,2013-08-01,-5.60330485658565
112.75,-2.25,2013-09-01,-9.22582380362236
112.75,-2.25,2013-10-01,-12.8483427506591
112.75,-2.25,2013-11-01,-11.539247159204
112.75,-2.25,2013-12-01,-8.87407957878163
112.75,-2.25,2014-01-01,-1.70967271731568
112.75,-2.25,2014-02-01,-5.70591176431459
112.75,-2.25,2014-03-01,-9.70215081131351
112.75,-2.25,2014-04-01,-6.23373087011799
112.75,-2.25,2014-05-01,-5.74189155246278
112.75,-2.25,2014-06-01,-4.83470301923766
112.75,-2.25,2014-07-01,-10.5188247556347
112.75,-2.25,2014-08-01,-16.2029464920318
112.75,-2.25,2014-09-01,-18.60289071327
112.75,-2.25,2014-10-01,-21.2124984011312
112.75,-2.25,2014-11-01,-14.9153273285092
112.75,-2.25,2014-12-01,-10.8106305574084
112.75,-2.25,2015-01-01,-6.70593378630764
112.75,-2.25,2015-02-01,-2.74545648534503
112.75,-2.25,2015-03-01,-6.17324601219275
112.75,-2.25,2015-04-01,-6.2421453659227
112.75,-2.25,2015-05-01,-4.82105840217503
112.75,-2.25,2015-06-01,-9.74488075059459
112.75,-2.25,2015-07-01,-14.6687030990142
112.75,-2.25,2015-08-01,-22.5390231554336
112.75,-2.25,2015-09-01,-26.439943930618
112.75,-2.25,2015-10-01,-23.5238674964724
112.75,-2.25,2015-11-01,-20.6077910623268
112.75,-2.25,2015-12-01,-17.6917146281811
112.75,-2.25,2016-01-01,-13.1985451029732
112.75,-2.25,2016-02-01,-12.8553767639643
112.75,-2.25,2016-03-01,-7.51190824947145
112.75,-2.25,2016-04-01,-4.96627404868909
112.75,-2.25,2016-05-01,-2.42063984790673
112.75,-2.25,2016-06-01,-11.0290428209054
112.75,-2.25,2016-07-01,-12.8625859583481
112.75,-2.25,2016-08-01,-14.6556849184969
112.75,-2.25,2016-09-01,-14.239571848082
112.75,-2.25,2016-10-01,-13.8234587776671
112.75,-2.25,2016-11-01,-13.4073457072523
112.75,-2.25,2016-12-01,-11.691079502082
112.75,-2.25,2017-01-01,-12.0393678501741
112.75,-2.25,2017-02-01,-9.68260296118168
112.75,-2.25,2017-03-01,-7.32583807218929
112.75,-2.25,2017-04-01,-5.19206746533501
112.75,-2.25,2017-05-01,-2.34026579621716
112.75,-2.25,2017-06-01,-6.74889336228838
112.75,-1.75,2002-04-01,13.618231645939
112.75,-1.75,2002-05-01,20.0563154611301
112.75,-1.75,2002-06-01,13.3648560331848
112.75,-1.75,2002-07-01,6.67339660523944
112.75,-1.75,2002-08-01,-0.0180628227058909
112.75,-1.75,2002-09-01,-8.47940307411039
112.75,-1.75,2002-10-01,-8.37989748350671
112.75,-1.75,2002-11-01,-0.559249709274369
112.75,-1.75,2002-12-01,4.33593334826763
112.75,-1.75,2003-01-01,10.4675060360084
112.75,-1.75,2003-02-01,13.521726722829
112.75,-1.75,2003-03-01,6.96687576835511
112.75,-1.75,2003-04-01,10.9542304707509
112.75,-1.75,2003-05-01,10.1476149480523
112.75,-1.75,2003-06-01,6.41974179637047
112.75,-1.75,2003-07-01,2.69186864468861
112.75,-1.75,2003-08-01,-6.58054506842991
112.75,-1.75,2003-09-01,-1.7198410815119
112.75,-1.75,2003-10-01,2.4199934952301
112.75,-1.75,2003-11-01,6.9041205212179
112.75,-1.75,2003-12-01,11.4975008606795
112.75,-1.75,2004-01-01,10.1465464669834
112.75,-1.75,2004-02-01,10.1351376544085
112.75,-1.75,2004-03-01,9.72281295762376
112.75,-1.75,2004-04-01,10.0429016851336
112.75,-1.75,2004-05-01,8.52675481485879
112.75,-1.75,2004-06-01,2.46476779373612
112.75,-1.75,2004-07-01,0.65968222441382
112.75,-1.75,2004-08-01,-1.98006562283799
112.75,-1.75,2004-09-01,-3.35102658533724
112.75,-1.75,2004-10-01,-3.86506888017544
112.75,-1.75,2004-11-01,-0.529309744211188
112.75,-1.75,2004-12-01,3.6234193309888
112.75,-1.75,2005-01-01,6.18612232403188
112.75,-1.75,2005-02-01,5.30027422209481
112.75,-1.75,2005-03-01,5.16499016722276
112.75,-1.75,2005-04-01,11.3209472851099
112.75,-1.75,2005-05-01,10.0700425529014
112.75,-1.75,2005-06-01,-0.512602570074355
112.75,-1.75,2005-07-01,-1.51962298770021
112.75,-1.75,2005-08-01,-1.28302283087395
112.75,-1.75,2005-09-01,-2.99513677039804
112.75,-1.75,2005-10-01,-2.62567418709326
112.75,-1.75,2005-11-01,7.16947157886965
112.75,-1.75,2005-12-01,2.66548630437067
112.75,-1.75,2006-01-01,5.09960096569696
112.75,-1.75,2006-02-01,4.58173402281681
112.75,-1.75,2006-03-01,5.24219772948002
112.75,-1.75,2006-04-01,2.92103650643364
112.75,-1.75,2006-05-01,5.74437312350643
112.75,-1.75,2006-06-01,6.70176888707969
112.75,-1.75,2006-07-01,-2.38716991803131
112.75,-1.75,2006-08-01,-8.98505917311263
112.75,-1.75,2006-09-01,-8.58018772101892
112.75,-1.75,2006-10-01,-14.3661153525783
112.75,-1.75,2006-11-01,-11.1800389328133
112.75,-1.75,2006-12-01,-3.76030060955788
112.75,-1.75,2007-01-01,0.0997583903322887
112.75,-1.75,2007-02-01,2.19011156576824
112.75,-1.75,2007-03-01,2.53098864987932
112.75,-1.75,2007-04-01,6.12445647680452
112.75,-1.75,2007-05-01,5.75149436758125
112.75,-1.75,2007-06-01,4.12055059186349
112.75,-1.75,2007-07-01,-2.12557287687825
112.75,-1.75,2007-08-01,-4.01812637760735
112.75,-1.75,2007-09-01,-2.8589788411006
112.75,-1.75,2007-10-01,-3.29877649247463
112.75,-1.75,2007-11-01,-1.69862870765116
112.75,-1.75,2007-12-01,2.25274864967005
112.75,-1.75,2008-01-01,-3.2220808517571
112.75,-1.75,2008-02-01,-2.21881438417168
112.75,-1.75,2008-03-01,1.35860204707389
112.75,-1.75,2008-04-01,3.1248903321636
112.75,-1.75,2008-05-01,-0.574094051859799
112.75,-1.75,2008-06-01,-1.39451301757433
112.75,-1.75,2008-07-01,-4.03711396551185
112.75,-1.75,2008-08-01,-5.67090040426411
112.75,-1.75,2008-09-01,-2.01879702197994
112.75,-1.75,2008-10-01,-2.85414668997749
112.75,-1.75,2008-11-01,2.51283555917186
112.75,-1.75,2008-12-01,0.24020623152908
112.75,-1.75,2009-01-01,-0.406544478345752
112.75,-1.75,2009-02-01,1.87744422353976
112.75,-1.75,2009-03-01,2.28507347906937
112.75,-1.75,2009-04-01,4.43374352171344
112.75,-1.75,2009-05-01,-2.82850747814715
112.75,-1.75,2009-06-01,-5.72682609788082
112.75,-1.75,2009-07-01,-5.97298527133903
112.75,-1.75,2009-08-01,-8.94531795337393
112.75,-1.75,2009-09-01,-15.0209384748863
112.75,-1.75,2009-10-01,-15.4653167356538
112.75,-1.75,2009-11-01,-10.6391999731466
112.75,-1.75,2009-12-01,-3.47639065252673
112.75,-1.75,2010-01-01,-0.206248999158194
112.75,-1.75,2010-02-01,1.7782023646776
112.75,-1.75,2010-03-01,0.938356964642315
112.75,-1.75,2010-04-01,-0.168232359425899
112.75,-1.75,2010-05-01,0.468075539195996
112.75,-1.75,2010-06-01,1.28711059575777
112.75,-1.75,2010-07-01,1.35408645490117
112.75,-1.75,2010-08-01,1.19265350279696
112.75,-1.75,2010-09-01,-2.22584779385556
112.75,-1.75,2010-10-01,1.02259458663484
112.75,-1.75,2010-11-01,-1.80464826297665
112.75,-1.75,2010-12-01,-1.28420770003373
112.75,-1.75,2011-01-01,-1.83734378148641
112.75,-1.75,2011-02-01,-2.39047986293909
112.75,-1.75,2011-03-01,-3.98903518593466
112.75,-1.75,2011-04-01,-3.28729854020362
112.75,-1.75,2011-05-01,0.496874755877416
112.75,-1.75,2011-06-01,-3.39048470747428
112.75,-1.75,2011-07-01,-7.27784417082597
112.75,-1.75,2011-08-01,-14.6736077927917
112.75,-1.75,2011-09-01,-11.7650653004064
112.75,-1.75,2011-10-01,-8.83369167451223
112.75,-1.75,2011-11-01,-5.23195204742487
112.75,-1.75,2011-12-01,-5.74724874370119
112.75,-1.75,2012-01-01,-6.12857521017742
112.75,-1.75,2012-02-01,-2.63883450294961
112.75,-1.75,2012-03-01,-1.90127658027848
112.75,-1.75,2012-04-01,0.413807825752533
112.75,-1.75,2012-05-01,-3.98851599629385
112.75,-1.75,2012-06-01,-8.39083981834023
112.75,-1.75,2012-07-01,-8.4525640088111
112.75,-1.75,2012-08-01,-10.3944725568625
112.75,-1.75,2012-09-01,-10.2550806196831
112.75,-1.75,2012-10-01,-7.41609702922882
112.75,-1.75,2012-11-01,-4.57711343877453
112.75,-1.75,2012-12-01,-4.44899412065182
112.75,-1.75,2013-01-01,-6.21609521863712
112.75,-1.75,2013-02-01,-0.87604605625819
112.75,-1.75,2013-03-01,-0.238434670396633
112.75,-1.75,2013-04-01,0.399176715464925
112.75,-1.75,2013-05-01,-1.37461939113236
112.75,-1.75,2013-06-01,-6.75862947620705
112.75,-1.75,2013-07-01,-3.95816316819516
112.75,-1.75,2013-08-01,-6.78785167269474
112.75,-1.75,2013-09-01,-9.61754017719433
112.75,-1.75,2013-10-01,-12.4472286816939
112.75,-1.75,2013-11-01,-9.91272925644032
112.75,-1.75,2013-12-01,-6.60036812194143
112.75,-1.75,2014-01-01,0.211670408200767
112.75,-1.75,2014-02-01,-4.50502754302777
112.75,-1.75,2014-03-01,-9.2217254942563
112.75,-1.75,2014-04-01,-5.53685497535285
112.75,-1.75,2014-05-01,-5.33082925045813
112.75,-1.75,2014-06-01,-5.43096355695456
112.75,-1.75,2014-07-01,-11.1557180113416
112.75,-1.75,2014-08-01,-16.8804724657287
112.75,-1.75,2014-09-01,-19.1002131205964
112.75,-1.75,2014-10-01,-21.3919001856824
112.75,-1.75,2014-11-01,-13.0318316526762
112.75,-1.75,2014-12-01,-8.55381005394362
112.75,-1.75,2015-01-01,-4.07578845521102
112.75,-1.75,2015-02-01,-0.418637347410368
112.75,-1.75,2015-03-01,-4.50149836636434
112.75,-1.75,2015-04-01,-4.99664536193056
112.75,-1.75,2015-05-01,-3.80076583140135
112.75,-1.75,2015-06-01,-9.37844628256663
112.75,-1.75,2015-07-01,-14.9561267337319
112.75,-1.75,2015-08-01,-23.6483590385758
112.75,-1.75,2015-09-01,-27.4964960004302
112.75,-1.75,2015-10-01,-23.261951741677
112.75,-1.75,2015-11-01,-19.0274074829238
112.75,-1.75,2015-12-01,-14.7928632241707
112.75,-1.75,2016-01-01,-10.8573562093554
112.75,-1.75,2016-02-01,-10.1892123575488
112.75,-1.75,2016-03-01,-5.88130826792487
112.75,-1.75,2016-04-01,-4.13623002935569
112.75,-1.75,2016-05-01,-2.3911517907865
